105.950584, 24.44485, 23.11886, 2.5742803, 8.376828, -3.338835, 5.4052405, -4.7473774, 4.8953958, -4.5273027, 4.306467, -5.129789, 4.720235, -4.0645266, 4.436932, -5.580484, 3.2678413, -5.2407074, 3.8212442, -4.9243674, 3.4401367, -4.7313313, 3.5863814, -4.5604744, 3.4447687, -2.804565, 5.092564, -2.2602704, 2.9328454, -3.910577, 1.6987458, -2.9978504, 2.287119, -1.16495, 3.0131273, -0.14129035, 1.9661926, -0.27678582, 1.3016555
58.614418, 44.49816, 34.900444, -6.78457, 8.614547, -2.043518, 7.615252, -9.326586, 6.7386365, -4.0778904, 5.464547, -7.743086, 5.8055453, -3.4799576, 6.0465336, -8.226811, 2.8073833, -6.034488, 5.5391517, -5.2056637, 4.094226, -4.8153276, 5.4615235, -6.4111605, 2.907446, -3.4980986, 7.390365, -2.8895278, 2.0101597, -5.272846, 2.1698864, -3.325018, 1.9485422, -1.676164, 3.393052, -0.37509423, 1.8608792, -1.3111771, 0.7949628
60.71046, 41.485794, 36.05334, -3.9942362, 6.575866, -5.3795195, 7.642081, -5.639447, 7.2907186, -3.943049, 5.893871, -5.623602, 5.832815, -4.370673, 6.5116935, -7.5475283, 3.1966317, -6.691553, 4.842083, -6.219164, 3.279961, -5.9848514, 3.8993447, -5.9026527, 3.6122022, -2.4619474, 7.0441437, -2.0657365, 3.2949128, -4.906103, 2.6069036, -3.0187495, 2.2170765, -2.2127876, 3.0336144, -1.083566, 1.4957598, -1.2271299, 0.4027915
61.29408, 39.040344, 34.20181, 0.077907294, 7.44603, -6.314897, 7.3988543, -4.443826, 7.9072385, -4.2944274, 5.35608, -6.6889577, 5.332526, -4.801299, 5.1810927, -7.877934, 3.400605, -6.020474, 5.2154512, -6.2841387, 4.520285, -5.8754344, 4.3391666, -5.854353, 3.9944952, -3.0043306, 6.912624, -2.6517181, 3.1009898, -4.9015064, 2.479077, -3.1692247, 2.7937105, -1.8820598, 3.2802355, -0.7764336, 1.6964414, -1.2659853, 1.0289979
52.868923, 40.453175, 38.80416, -0.6803026, 7.0629473, -6.3061404, 8.560274, -5.1768355, 7.950454, -4.30362, 5.395043, -6.973733, 5.3324847, -5.1275854, 4.803377, -7.882791, 4.5337205, -5.60351, 5.4275, -5.6297145, 5.002332, -5.4683485, 4.1194797, -5.6092567, 3.804797, -2.3184283, 6.6596036, -3.223647, 2.7130582, -5.276174, 1.584316, -3.8359103, 2.3595262, -0.9524377, 3.7777839, 0.14348738, 2.0349572, -0.9424527, 1.314112
66.010956, 35.36381, 34.4932, 3.3945563, 8.519026, -6.7488847, 6.3246155, -4.622284, 7.307142, -5.5374556, 4.8584943, -6.593217, 5.467938, -5.425559, 4.9375715, -7.286338, 3.4343736, -5.918087, 5.4331455, -4.1267824, 5.266948, -4.973653, 4.015896, -5.498151, 3.9587128, -3.2417023, 5.521419, -3.0952964, 2.9410012, -4.625427, 1.8017267, -3.419434, 2.4067507, -1.5657831, 3.0384939, -0.6935238, 1.6921003, -0.88539493, 0.76179856
56.256615, 35.54015, 36.374256, 4.9870124, 9.648625, -6.8599634, 6.2896953, -4.614165, 7.8479595, -4.8967795, 5.4973617, -6.5909295, 5.6750226, -4.8610287, 5.4870625, -7.2464356, 3.637742, -6.582122, 4.7952476, -5.3833337, 4.7476935, -5.598725, 3.9674065, -5.5337434, 4.326275, -3.2248628, 6.06718, -2.7190597, 3.5569456, -3.991247, 2.500411, -3.0721984, 2.6318998, -2.0510643, 2.6476538, -1.0452683, 1.6872988, -0.6136124, 1.1585615
69.949486, 29.858494, 31.899935, 6.121331, 10.572659, -5.1662254, 5.9348245, -4.61616, 7.0825267, -4.0633774, 6.255427, -4.896387, 5.7094545, -5.178947, 4.6654587, -6.62168, 3.507937, -6.386552, 4.289491, -5.1602035, 4.352213, -5.48488, 3.3709924, -5.351525, 4.0708804, -2.9561875, 5.54768, -2.4422846, 3.770437, -3.5741882, 2.2225997, -3.080452, 2.5492074, -1.7118882, 2.477555, -1.2199718, 1.4645704, -0.9277388, 0.8019979
49.869926, 35.843773, 40.36675, 3.637344, 8.816892, -7.5501795, 7.376072, -3.7693543, 8.198461, -4.2815256, 5.0098023, -6.372348, 6.21611, -5.0283556, 5.310212, -7.4920287, 3.8358116, -5.833089, 6.0358324, -3.8277578, 5.119039, -5.119202, 3.6908784, -5.640316, 4.37651, -2.471569, 5.351297, -3.1215112, 2.4524992, -4.827555, 1.744389, -3.1144664, 2.5184646, -1.7523513, 3.2675753, -0.8994716, 2.4444597, -1.1342231, 1.3195266
50.69084, 35.374844, 40.168285, 5.570855, 9.371732, -7.631556, 6.9388094, -4.308502, 8.288615, -5.1235614, 4.679056, -7.101803, 4.5748863, -5.821837, 4.968409, -6.949176, 3.9999878, -6.026977, 5.5599504, -4.559914, 5.780018, -4.4514556, 4.242673, -5.267613, 4.299304, -3.0775123, 5.0795484, -3.4580462, 2.4901009, -4.7714515, 1.6419567, -3.5853376, 2.5880532, -1.9648987, 2.7047975, -1.1009269, 2.044806, -0.8434159, 1.4195682
