52.02196, 30.48084, 34.746082, 8.439654, 12.93144, -5.524324, 4.6347494, -8.376046, 3.9060144, -8.19315, 2.6138685, -9.030356, 2.266124, -8.152723, 4.2087183, -5.6711965, 5.3039126, -5.8940816, 3.461546, -7.1969686, 2.819937, -6.3057504, 4.5033092, -3.8436594, 5.5691104, -2.6691215, 4.9121437, -3.5754507, 3.2552474, -3.9325466, 2.5853822, -2.7075746, 3.036068, -1.3737186, 2.6730525, -1.112063, 1.5595722, -0.8470989, 0.5347127
62.607857, 27.84623, 31.462002, 7.382952, 12.344135, -4.5277767, 4.547952, -7.5075927, 3.52957, -7.6973004, 2.8912814, -8.41476, 2.262875, -7.740612, 3.7997456, -5.8228045, 4.570479, -6.2950745, 2.823863, -7.4948587, 2.414963, -6.2325068, 4.005681, -4.2441363, 5.1408935, -2.968437, 4.875352, -3.6536024, 3.094199, -3.940284, 2.215382, -3.161362, 2.522244, -1.6631213, 2.627026, -0.95388603, 1.7802116, -0.7711985, 0.83009106
36.833733, 34.842716, 39.558254, 5.679316, 11.811195, -6.4448247, 4.9269247, -9.0395565, 4.8770494, -7.0502315, 3.1006835, -8.853055, 3.1856973, -7.6742783, 4.6480007, -5.867412, 5.16133, -6.767676, 3.1040566, -8.224385, 2.7634919, -5.831161, 4.447625, -3.9143147, 5.0482965, -2.0930102, 5.954719, -2.7356305, 3.6213856, -4.0281787, 3.766937, -2.380056, 2.502621, -1.8435192, 2.8711667, -0.9981165, 1.155829, -1.4278146, 0.4292898
56.993587, 33.191753, 31.878172, 3.5510278, 13.482414, -2.493251, 6.2738028, -8.833842, 3.5016792, -7.219715, 3.5818179, -9.341157, 1.3375273, -8.528483, 5.197723, -4.8924284, 5.381635, -5.851921, 3.5519097, -7.415447, 2.8352685, -6.3736134, 3.3024304, -5.093792, 4.3137956, -2.5977905, 6.238211, -3.4043212, 2.9277525, -3.9346178, 3.1853712, -2.898462, 2.0024858, -1.8196092, 2.9960616, -0.86335355, 0.73047876, -1.6334498, 0.72323763
69.27698, 28.407084, 31.623476, 6.4946485, 11.434441, -5.356693, 4.0285745, -7.7548122, 3.14407, -7.6897364, 3.1040668, -7.8725595, 2.8978086, -6.921554, 4.461693, -5.229586, 5.112417, -5.2573004, 4.2423, -5.847885, 3.085061, -5.9010034, 3.4037247, -4.6276703, 4.752558, -2.298745, 5.6090946, -2.492998, 3.899114, -3.5331335, 1.9818224, -3.6966057, 2.000122, -1.9308447, 2.3203647, -1.0413724, 1.4307326, -0.7229517, 0.77577615
63.185043, 35.61926, 28.84196, 1.9202234, 13.15066, -3.9337916, 4.8024273, -9.128252, 3.6813297, -9.050081, 4.0025864, -8.230046, 1.4396292, -7.626605, 5.794316, -4.295223, 5.6625614, -6.4746056, 3.5463064, -7.368459, 2.7304568, -5.0169454, 4.255905, -5.0833926, 5.0789647, -1.6532518, 5.8677607, -4.2660336, 4.1428685, -2.6063607, 3.0043988, -3.3169193, 3.1635776, -1.4363238, 2.2491162, -0.97860414, 1.8367177, -1.7273875, 0.089046605
63.061478, 38.873768, 33.497192, -0.74961555, 9.966411, -3.819884, 6.3208165, -9.617844, 3.6474965, -5.9151883, 5.7539263, -7.082717, 2.745832, -7.2699394, 6.5559506, -3.5724716, 6.5051823, -5.9962687, 3.282568, -5.259998, 5.9826474, -4.6224303, 3.0211601, -6.7400208, 3.553482, -2.858655, 5.3887877, -3.3416357, 3.8081524, -3.5265818, 2.6627672, -2.9165092, 3.0547483, -1.3613659, 2.9155486, -1.145332, 1.5917927, -1.344805, 0.23997173
61.423725, 36.062992, 30.327156, 2.9691632, 13.334607, -2.772397, 6.392548, -8.187396, 4.5667467, -5.8423724, 5.799899, -7.285767, 3.838203, -5.952888, 6.8180156, -4.12779, 6.9704666, -5.033405, 3.4488816, -7.7956448, 4.450901, -4.8041677, 4.3543983, -5.356281, 4.0386124, -3.2038229, 6.571005, -2.1768496, 2.9980102, -4.6193757, 3.2478704, -2.571669, 2.742412, -0.96224344, 3.9345555, -0.43082783, 0.8489943, -1.7414079, 0.23126473
45.425323, 41.12351, 33.40781, 0.100922264, 13.213541, -2.1085865, 7.7288775, -7.7095346, 7.2127266, -5.6687403, 4.851619, -8.279306, 3.3072045, -7.1558504, 6.931259, -4.881062, 6.1808696, -6.80465, 2.522845, -6.612345, 5.453449, -5.4695754, 3.6778424, -6.27483, 4.7594895, -2.222402, 6.6145678, -3.4074228, 3.3287585, -3.7193925, 3.1999106, -3.696571, 2.1584787, -1.7357004, 3.6135163, -1.1453623, 1.7448251, -1.5249197, 0.34369582
59.1004, 39.101105, 30.831844, 1.1646719, 12.023636, -3.24008, 6.9169297, -7.5481806, 5.3426156, -6.188069, 6.4622626, -7.087492, 3.778848, -7.719214, 6.6762037, -3.5345047, 5.765931, -6.7750244, 3.4547615, -6.021144, 5.1916656, -5.4391537, 2.7344906, -5.5449376, 5.6595993, -2.8133578, 5.7316537, -3.3782353, 3.0995483, -5.075677, 2.8758905, -2.8656807, 1.9739743, -2.3588126, 2.6762319, -0.5444519, 2.3283827, -0.57802635, 0.061288238
